id,smiles,true
CHEMBL1341090,NC(=C(C#N)C#N)CC#N,-1.9772201391
CHEMBL1341205,s1nc(c(n1)N)C(=O)NCCO,-1.4563500601
CHEMBL1341526,S(c1nc2oc(cc2c(n1)C)C)C,-2.4192693412
CHEMBL1341758,S=c1n(c(=O)[nH][nH]1)C(C)C,-2.2950278295
CHEMBL1342563,n1(nc(cc1N)C)c1cc(ccc1)C,-2.9917040497
CHEMBL1342645,n12c(c3n(CC2)cc(c3)C)ccc1C,-3.2723707075
CHEMBL1342955,O=C1c2c(CC1=C(C)C)cccc2,-1.5695212877
CHEMBL1343737,O=c1[nH]cnc2nc(cc(c12)C)C,-1.9848116923
CHEMBL1344088,n1c2c(nc3c1cccc3)cccc2C,-0.9771622377
CHEMBL1346559,Clc1nnc(c2sccc2)cc1,-1.7295753064
CHEMBL1346576,O1Cc2c3c(nc(c2C1)C)ccc(c3)C,-2.1635931754
CHEMBL1347567,Sc1/c(=N/C)/ccccc1,-1.4704433342
CHEMBL1348810,O(c1c(n2nnnc2)cc(N)cc1)C,-2.2530234837
CHEMBL1349378,Oc1c2nccc(c2ccc1)CO,-1.910779695
CHEMBL1349800,O=c1[nH]/c(=N\C#N)/[nH]c(O)c1,-2.3620234217
CHEMBL1349889,o1c2c(c(=O)c(c1)C#N)c(cc(c2)C)C,-1.5766686879
CHEMBL1350127,o1c(=O)c(c(O)cc1)C,-2.023423682
CHEMBL1350173,O=C(NC)c1nc[nH]c1C(=O)NC,-2.0124989948
CHEMBL1350335,n1c(c([nH]c1CCCC)C#N)C#N,-1.7394899219
CHEMBL1350348,o1nc(c(n1)N)/C(=N/OC)/N,-1.7819920398
CHEMBL1350408,S=C(NCc1occc1)NN,-2.803785906
CHEMBL1350617,[O-][N+](=O)c1c(ccc(N)c1)C,-0.6051925372
CHEMBL1351109,O(c1nc(nc(OC)c1)NC(=O)C)C,-2.5567423122
CHEMBL1351434,o1nc(NN=C2CCCCC2)c(n1)N,-2.4668438507
CHEMBL1352065,[O-]c1cc(Cc2ccccc2)c[nH+]c1,-1.8970979651
CHEMBL1352374,O=C(Nc1nn(nn1)C)C(C)C,-2.2949803709
CHEMBL1352535,O=C(N/N=C\1/NCCC1)C1CC1,-3.4580782704
CHEMBL1354063,n1c2c([nH]c1)ccc(/N=N/N(C)C)c2,-1.9649008755
CHEMBL1355358,O(c1cc2n(c(cc2cc1)C=O)C)C,-1.5753925445
CHEMBL1359073,O=C(N)c1cn2nc(cc2nc1)C,-1.7503933607
CHEMBL1359376,S1C(=O)N=C(Nc2ccccc2)C1,-2.093169938
CHEMBL1359513,O=C(/N=N/C(=O)N(C)C)N(C)C,-0.5630737795
CHEMBL1359785,[O-][N+](=O)/N=C(/NN=C(C)C)\N,-1.2929680881
CHEMBL1359852,O=C([O-])[C@H]([NH3+])Cc1cnncc1,-1.8802429356
CHEMBL1360577,s1c2nc(oc(=O)c2c(c1C)C)C,-2.0007097059
CHEMBL1360951,S1c2n(c(=O)nc(n2)N(C)C)CC1,-2.3145594076
CHEMBL1361086,Fc1ccc(N2C(=O)C(C2)(C)C)cc1,-3.2962855023
CHEMBL1361205,O1C(=O)C[C@@H]1C,-2.7062641444
CHEMBL1361257,OC1(Cc2n[nH]cc2)CCCCC1,-3.3370472835
CHEMBL1361417,[nH]1nc2c(c1C(C)(C)C)CCCC2,-3.7120990119
CHEMBL1361683,s1c(c2[nH]c(=O)cc(n2)C)ccc1,-1.5622084159
CHEMBL1362364,S1C(=NC(=O)C1)NC1CCCCC1,-2.3078267188
CHEMBL1363524,S(C1=C([C@H](CC(=O)N1)C)C#N)C,-1.8967166409
CHEMBL1363642,O=C1N(C(=O)/C(=C\N)/C(=C1C#N)C)C,-1.5680602584
CHEMBL1364176,Oc1n[nH]c(c2ccc(OC)cc2)c1,-2.5824726747
CHEMBL1364621,O=C1c2c(C(=O)CC1=O)cccc2O,-0.2352142482
CHEMBL1364985,O=C(c1ccccc1)C=O,-0.4959237087
CHEMBL1366476,O1c2c(OCC1)ccc(c2)C(=O)N,-2.2210849965
CHEMBL1367012,Oc1ccc(n2c(ccc2)C=O)cc1,-1.8476136732
CHEMBL1367804,CCc1[nH]c(C)cn1,-3.7645489294
CHEMBL1367822,O(C(=O)c1c([nH]c(=O)c(c1)C#N)C)C,-1.5755303571
CHEMBL1368568,O=C1N(C(=C(C1)C(=O)OC)C)CCC,-2.3017544117
CHEMBL1368877,s1c2c(c(O)c1)ccc(OCC)c2,-2.8460158564
CHEMBL1368881,O=C(NN)c1nc2c(cc1)cccc2,-1.5154765516
CHEMBL1369358,n1nc(N(C)C)ccc1c1ccccc1,-2.1027160021
CHEMBL1369388,O(c1n[nH]c2nncnc12)C,-0.8954002043
CHEMBL1370097,S1c2c(C(=O)CC1)ccc(OC)c2,-1.7988189838
CHEMBL1370164,O1C(=O)CCC1=O,-2.7684676643
CHEMBL1370167,O1c2c(NC(=O)C1)nccc2,-2.5571256127
CHEMBL1370336,O=C(O)c1cc(n2nnnc2)ccc1,-1.5499136342
CHEMBL1371683,Clc1nnc(Cl)cc1N,-1.8517851012
CHEMBL1371685,O(c1ccc(NCCC#N)cc1)C,-3.0720310998
CHEMBL1371775,O=c1n(nc(O)c2c1cccc2)C,-1.9119959018
CHEMBL1372309,N(/N=C/c1cnccc1)c1ncccc1,-1.9349493791
CHEMBL1372522,N([C@@H](c1ccccc1)CC(=C)C=C)C,-2.4982760935
CHEMBL1373358,O[C@H](c1ccc(n2nnnc2)cc1)C,-2.1961450613
CHEMBL1373793,n1(ncc(c1N)C)C1CCN(CC1)C,-3.5802226742
CHEMBL1373893,O1/C(=C/CC)/c2c(C1=O)cccc2,-1.6085170769
CHEMBL1373905,O=c1[nH]cnc2c1cc([N+](=O)[O-])cc2,-0.4100100521
CHEMBL1373950,ClC1=CC(=O)C=CC1=O,0.2033752901
CHEMBL1374143,P(=O)(O)(O)C1(N)CCCCC1,-2.808714732
CHEMBL1374627,s1c2nc[nH]c(=O)c2c2c1CCC2,-2.1938339978
CHEMBL1374855,O1CCN(c2ncnc(N)c2N)CC1,-2.8198412251
CHEMBL1374934,O=c1n(c(nn1C)C)c1ccccc1,-3.007392037
CHEMBL1375512,N(c1nnc(cc1)C)c1ccccc1,-2.0232944845
CHEMBL1376115,o1[n+]([O-])c2c(n1)c1c(nncc1)cc2,-0.7306042995
CHEMBL1376983,O=C(N)[C@H]1N(C(C)(C)C)CC1,-3.0893193994
CHEMBL1377462,O=C(NNc1ccccc1)C(=C)C,-2.1485925161
CHEMBL1378792,o1c(c(c(c1C)C(=O)N)C(=O)N)C,-2.5780839143
CHEMBL1379800,S(c1nc(nc(n1)NC)NC#N)C,-2.2872247053
CHEMBL1379986,O=c1n(c2c([nH]1)cccc2)C(=C)C,-3.1297395209
CHEMBL1380001,O=C(NCc1cnccc1)N,-2.5686490741
CHEMBL1380050,n12c(ncc1cccc2)c1ccccc1,-2.6871626877
CHEMBL1380070,n12c(nc(c1)c1ccccc1)CCC2,-2.7736835323
CHEMBL1380986,S=c1n(c2ncccc2)cn[nH]1,-2.3310872633
CHEMBL1381125,n12nnnc1NC(=CC2)c1ccccc1,-2.4052040273
CHEMBL1382557,O(c1cc2c(cc1)C=CNC(=O)C2)C,-2.6563653511
CHEMBL1382825,s1c(N2C(=O)CCC2)nc(c1)C,-2.6896923418
CHEMBL1382874,S(c1nc(=O)c(n[nH]1)C)CCCC,-1.7126631608
CHEMBL1382878,[O-][n+]1ccc(C2CC2)cc1,-2.1506483205
CHEMBL1383155,o1c2n[nH]c(c2c(c(c1=O)C)C)C,-1.8613472063
CHEMBL1383215,O=C(N)c1c2c(nc(c1)C)cccc2,-1.5839252226
CHEMBL1383366,S1[C@@](C(=O)NC1=O)(CC(=O)O)C,-2.6870406012
CHEMBL1383388,O=C1N(C(CC(=C1C#N)C)(C)C)C,-1.8440762462
CHEMBL1383671,O=C(O)c1c(N)cncc1,-1.6647373612
CHEMBL1384521,S=c1n(c2cc(ccc2)C)cc[nH]1,-2.8856237456
CHEMBL1385248,S(c1n(N)c(=S)[nH]n1)C,-2.6717246587
CHEMBL1385681,O(C(=O)C)C(=C)C,-2.9247504232
CHEMBL1385810,O=c1[nH]c2n(nc3c2cccc3)c(c1)C,-1.8811266142
CHEMBL1386855,n12c(nc(c1)c1ccccc1)nccc2,-1.9289970111
CHEMBL1386869,[O-][N+](=O)c1c(n[nH]c1)NC,-0.7176920253
CHEMBL1387650,S=c1[nH]c2c(cc1)cccc2,-1.6151871728
CHEMBL1388146,S(c1nc(N)c(cn1)C#N)CC=C,-1.8317382814
CHEMBL1388346,S=C(N1N=CC([C@@H]1C(C)C)(C)C)N,-2.7137778306
CHEMBL1389349,O=c1n(c2c([nH]1)nccc2)C,-2.5268955341
CHEMBL1389365,FC(F)(F)c1cnc(cc1)C(=O)N,-1.5047061876
CHEMBL1390295,O=c1n2nc(cc2[nH]c(c1)C)C,-2.4000578307
CHEMBL1390357,S(/C(=[NH+]\CC(=O)OCC)/[S-])C,-2.2244929679
CHEMBL1390596,s1c(c(c2n[nH]cc2)cc1C)C,-3.018168938
CHEMBL1391502,N(c1ncccn1)C1CCCCCC1,-2.3526639915
CHEMBL1391511,O=C1NCN(CN1)CCO,-3.6000912722
CHEMBL1392273,Oc1n(nc(c1)C)C(C)C,-3.3159388182
CHEMBL1392548,N(c1nc(cc(n1)C)C)c1[nH]ncn1,-2.3353910832
CHEMBL1392847,n12c(nnc1CCCC2)c1ccccc1,-2.5546057967
CHEMBL1393372,O=c1ncn2c(c1C#N)CCCCC2,-1.8374307448
CHEMBL1393845,O[C@H](c1ccccc1)C#N,-2.7580015142
CHEMBL1394516,O=C(NC#C)C1(CCNCC1)CC=C,-2.9394688666
CHEMBL1394730,O[C@H]1[C@H]2N([C@@H](C1)CC(=O)C2)C,-2.4205000784
CHEMBL1395071,O=CN[C@H](Cc1ccccc1)C,-3.4851991263
CHEMBL1395412,O(C(=O)C1=CCCN(C1)C)CC#CC,-2.0579118616
CHEMBL1396230,n1c(c2c(cccc2)C)cc(nc1)NC,-2.2706698586
CHEMBL1397202,O[C@H](c1ccccc1)CC,-3.0110121143
CHEMBL1397738,O=C(N/C(=C/C)/c1ccccc1)C,-2.5379048815
CHEMBL1398611,[n+]1(C(=C)c2c(cccc2)C)ccccc1,-1.1061067296
CHEMBL1399112,O=c1[nH]c(=O)n(cc1C(=O)C)CC=C,-1.4987440958
CHEMBL1399171,O=c1[nH]c(nc(=N)[nH]1)C(C)(C)C,-2.3780513914
CHEMBL1399857,S=C(N1CCOCC1)c1[nH]ccc1,-1.7124700954
CHEMBL1399897,O[C@@H]1C2=Nc3c(C[C@@H]2CC1)cccc3,-2.2426733595
CHEMBL1399916,O=c1[nH]nc(c2c1cccc2)C,-1.9483100094
CHEMBL1400453,N(/C=C(/C(=C(C#N)C#N)N)\C#N)(C)C,-1.9325378979
CHEMBL1400510,n1c2c3c([nH]c1C)cccc3ccc2,-2.646422743
CHEMBL1401028,O=C(NC1=C[C@@H]2C[C@H](C1)CC(=C)C2)C,-3.3875580805
CHEMBL1401681,Fc1ccc(O[C@H](C(=O)NN)C)cc1,-3.3160307336
CHEMBL1401907,n1(nc(c(N)c1C)C)c1ccccc1,-2.9671865517
CHEMBL1402401,O=C1N(c2nc(ccc2)C)C(=O)CC1,-2.560951831
CHEMBL1402573,s1c(N2CCC(CC2)C)nnc1N,-2.8007922061
CHEMBL1403762,O(C(=O)c1c(O)n[nH]c1)CC,-2.3326298169
CHEMBL1404748,O(c1nc(nc(n1)C)NCC=C)C,-2.6043725998
CHEMBL1405447,Oc1c2c(c(O)cc1C)cccc2,-2.4551165985
CHEMBL1405495,o1c([C@@H](O)c2cnccc2)ccc1C,-2.5421236149
CHEMBL1405525,O(C(=O)CC(=O)Nc1n[nH]cc1)CC,-2.7824392247
CHEMBL1406566,s1c2c(nc1N)c(cc(c2)C)C,-2.8342213878
CHEMBL1407421,S=C(Nc1c2n[nH]cc2ccc1)N,-2.1849387322
CHEMBL1407772,O(c1c(nc(cc1)C(=O)O)C)C,-1.7458097318
CHEMBL1407809,O=C1C(=C(N)CC1)C(=O)C,-2.3775496063
CHEMBL1407826,S1C(=S)N(CN(C1)C)C,-2.268867007
CHEMBL1407896,s1c(nnc1N)c1cnccc1,-1.9346985575
CHEMBL1407899,S=C([S-])N1CC[NH2+]CC1,-2.9903784931
CHEMBL1407902,s1c2c(c(=O)cc1C)cccc2,-1.638424956
CHEMBL1408295,[O-]/[N+](=C/c1ccncc1)/c1ccccc1,-0.9783169835
CHEMBL1408384,N(=C\1/NCCC1)\c1n[nH]cn1,-3.2132000165
CHEMBL1408894,o1c2c(cc1C(=O)C)cc(O)cc2,-1.4256088725
CHEMBL1409112,O1c2c(c(N)ccc2C)C(=O)CC1,-1.9499676414
CHEMBL1409239,o1c(nnc1N)c1ccc(cc1)C,-2.2820058373
CHEMBL1409395,o1nc(c2c1ncnc2NCCC)C,-2.225224209
CHEMBL1409436,o1c2n[nH]c(c2c(c(c1=O)CC)C)C,-1.8925925751
CHEMBL1409937,O=C1[C@@H]2C([C@@H](C2)C(=C1)C)(C)C,-2.0069065983
CHEMBL1410285,n1c([nH]c2c1cccc2)c1n(ccc1)C,-2.5667131245
CHEMBL1410311,n1(c(c2ccccc2)cnc1N)C,-2.832051069
CHEMBL1410675,O=C(NCC#N)c1ccc(cc1)C,-2.158373154
CHEMBL1410793,O=c1[nH]c(=O)[nH]c2c1CCC2,-2.3004702721
CHEMBL1411118,n1(N=C2CCCCC2)nnnc1N,-2.4524891772
CHEMBL1411214,S(=O)(=O)(SCCN)CCN,-1.0020724468
CHEMBL1411236,o1c(c2cc(N)ccc2)ccc1CO,-2.3879304541
CHEMBL1411902,N(c1ccc(c2ccncc2)cc1)(C)C,-2.2371965659
CHEMBL1411986,[nH]1nc(cc1c1ccccc1)C,-2.488938885
CHEMBL1412244,[O-][N+](=O)c1c2[nH]c(c(c2ccc1)C)C,-0.60046124
CHEMBL1413102,O1[C@H](c2ccccc2)[C@H](C=CCC1)C,-3.1343817755
CHEMBL1413378,O1c2c(C(=O)CC1(C)C)ccc(O)c2,-1.8773803781
CHEMBL1413703,O1[C@@H]2[C@@H](NC1=O)c1c(C2)cccc1,-3.2299940367
CHEMBL1414641,O=c1c2c(n(c(c1O)C)C)cccc2,-2.0142357357
CHEMBL1414890,s1c2c(nc1N)CCN(C2)CC,-3.0445656916
CHEMBL1415327,[O-]c1c([nH+]c(cc1)C)CC(C)C,-2.0567916213
CHEMBL1415561,Clc1cc(c(NC)cc1)C(=O)N,-2.0947899474
CHEMBL1416448,o1c(ccc1C)C,-3.4991620073
CHEMBL1416743,O1c2c(OC1)cc(N)c(c2)C(=O)C,-2.073838808
CHEMBL1416843,n12c3c(nc1cccc2)cc(cc3)C#N,-1.883870112
CHEMBL1417000,[O-][N+]1=C(C(=[N+]([O-])[C@@H]2[C@@H]1CCCC2)C)C,-1.2923288678
CHEMBL1417062,n1(ncc2c1nccc2)c1ccccc1,-2.0347568653
CHEMBL1417512,O(Cc1c(nc(nc1)C)N)C,-2.6094683228
CHEMBL1418576,[S-]C1=[NH+]C(C[C@@H](O1)C)(C)C,-2.6229548145
CHEMBL1418698,o1c(c2ncc[nH]2)ccc1,-2.6290322393
CHEMBL1418903,O=C1NN(Cc2ccccc2)CC1,-3.2794070717
CHEMBL1419367,S=c1n(c(n[nH]1)C1CC1)CC=C,-2.9814122141
CHEMBL1419451,n1c(ncc(c1)C#N)NN,-2.0533247411
CHEMBL1420687,O=c1nc(NCCN(C)C)c(n[nH]1)C,-1.8186163607
CHEMBL1420718,O(C(=O)c1c(=O)[nH]c(cc1C)C)CC,-1.8616592654
CHEMBL1421136,o1nc2c(n1)ncnc2NOCC,-0.742286531
CHEMBL1421177,O([C@H](c1n[nH]cc1)C)c1ccccc1,-3.356831267
CHEMBL1421531,o1c2c(c(c1C(=O)O)C)[C@H](O)CCC2,-2.0964225532
CHEMBL1421704,O=c1c(NC(C)(C)C)ccccc1,-1.7362335134
CHEMBL1422739,n1(c2c3c(nc1)cccc3ccc2)CC,-2.6042922289
CHEMBL1422752,O1[C@H](C(=O)C(=C1N)O)c1ccccc1,-2.540002041
CHEMBL1422953,NC(=C(C#N)C#N)c1cnccc1,-1.5255749383
CHEMBL1423408,n1(c2c(nc1C)cc1c(c2)cccc1)C,-2.3341815913
CHEMBL1423619,n1cc(ccc1)CCCCC,-2.6046196814
CHEMBL1423658,Fc1c(N)ccc(F)c1,-2.8741624674
CHEMBL1424913,S=c1n(c(n[nH]1)c1occc1)CC,-2.2669855123
CHEMBL1425247,S=C(N1N=C(CC1(C)C)C)N,-3.003699833
CHEMBL1425747,O1c2nc3c(cc2CC1)ccc(c3)C,-2.1948413941
CHEMBL1425881,o1nc2c3c(n(c(c3)C)C)ccc2n1,-1.3876025489
CHEMBL1426406,O=C(NN)c1[nH]c2c(c1)cccc2,-2.0782062721
CHEMBL1426704,O[C@H](c1n(N)c2c(n1)cccc2)C,-2.862922251
CHEMBL1426738,[S@@](=O)(c1c(O)cccc1)C,-2.588496974
CHEMBL1427056,S=c1oc2c([nH]1)nccc2,-2.2049842984
CHEMBL1427369,Clc1c(c(c(=O)[nH]c1C)C#N)C,-1.6013132716
CHEMBL1428191,O=C(Nc1cc2c(cc1)cccc2)CC,-2.3843987425
CHEMBL1428954,S=C1N[C@@H](OC)C[C@@H](N1)C,-2.8906221167
CHEMBL1429618,O=c1cc([nH]c(c1)C)C,-2.7619948128
CHEMBL1430005,[O-]c1c2[n+](cccc2ccc1)C,-1.2873857885
CHEMBL1430137,Clc1ccc(Nc2[nH]ncn2)cc1,-3.3438845193
CHEMBL1430229,O=C([O-])c1[nH+]ccc(N(C)C)c1,-1.7529767738
CHEMBL1431121,s1c(C(C)(C)C)c(nc1NC)C,-3.1954466959
CHEMBL1431540,S=c1n(N)c(N)c2c(n1)cccc2,-1.7834145752
CHEMBL1431675,Clc1cc([C@@H](O)CC(=O)N)ccc1,-3.0854823907
CHEMBL1432295,o1[n+]([O-])c(c(n1)N)/C(=N/O)/N,-1.2298070529
CHEMBL1432925,S=C(NC(C)(C)C)NC(C)(C)C,-2.8173764889
CHEMBL1433038,o1c(c2nc(c([nH]2)C)C(=O)O)ccc1,-2.4772703523
CHEMBL1433103,O=c1n(nc(O)cc1C)CCO,-1.7008025824
CHEMBL1434329,O1CC2(NC1=O)CCCCC2,-3.1291611017
CHEMBL1435673,N1(C(=NCC1)N(C)C)CC1CCCC1,-3.5012180626
CHEMBL1436607,O=C1NC(=O)C(=C1c1ccccc1)N,-1.1114192679
CHEMBL1436777,Oc1cc([N+](=O)[O-])c2ncccc2c1,-0.4996865788
CHEMBL1437445,O=C1N(CC[C@@H](O)CC1)CCN=[N+]=[N-],-1.3989442183
CHEMBL1437649,O=C1[C@@H](N(C=CC1=O)C)C,-0.987486336
CHEMBL1437709,O=C1N/C(=N\N)/CC(=O)N1,-2.4082885688
CHEMBL1438639,O(c1ccc(c2c(n[nH]c2)C)cc1)C,-3.0396159219
CHEMBL1439016,S=c1c2c([nH]c(c1)C)ccc(c2)C,-1.7204666063
CHEMBL1439332,O=C1C=CCCC1,-1.8428727435
CHEMBL1439419,O[C@@H](C[N+](C)(C)C)CC(=O)O,-2.6381034692
CHEMBL1439889,n1(ncnc1)CNc1ncccc1,-2.9277315103
CHEMBL1440677,n1c2c(c(nc1)NCC=C)cccc2,-2.1065755608
CHEMBL1440830,O=c1nc2c(c([nH]1)C)CCC2,-2.0565435302
CHEMBL1440914,Cn1cnc2nc3CCCn3c2c1=O,-2.6166344232
CHEMBL1441434,n1c2c(c(nc1N)C)cccc2,-1.9430998068
CHEMBL1441498,n1(nc(cc1C)C)c1c(cccc1)C#N,-1.87653672
CHEMBL1441646,Clc1c(cc(O)c(c1)C(C)C)C,-2.9719469474
CHEMBL1442204,O=Cc1c(n(c(c1)C)CCC)C,-2.2849167633
CHEMBL1442815,S1C(C(=O)N[C@@H](C1)C(=O)O)(C)C,-2.9644083654
CHEMBL1443063,O=c1[nH]ncc2c1c([nH]c2C)C,-2.7227747587
CHEMBL1443390,O=C=Nc1c(c(N=C=O)ccc1)C,-2.6246855868
CHEMBL1443419,s1c(/N=C\2/NCCCCC2)nnc1,-2.6807757605
CHEMBL1443474,S(=O)(=O)(c1c(cc(N)cc1)C)C,-2.5368716475
CHEMBL1444577,OC[C@@H]1C=C(C(C)(C)C)C[C@H](C1)CO,-3.587842591
CHEMBL1444821,O=c1c2n(nc([nH]n(c2c1=O)C)C)C,-2.0755508331
CHEMBL1445225,O1C(=O)[C@]2(C[C@@H]1CC2)c1ccccc1,-2.9568064029
CHEMBL1445408,O1[C@H](C1)COc1c(cccc1)C,-3.1520084637
CHEMBL1445555,o1c(ccc1)C,-3.4196169399
CHEMBL1445565,S=c1[nH]c2c(c(c1)C)cccc2C,-1.7181512596
CHEMBL1445709,O=C(NN)CCN1CCCCC1,-3.0880454339
CHEMBL1445759,o1c(c(cc1)C)/C=C(/C(=O)OC)\C#N,-1.0767519752
CHEMBL1445867,o1c([C@@](O)(CC=C)C)ccc1,-3.3540036615
CHEMBL1446206,S=C(NC(=O)c1ccccc1)N,-1.6885341357
CHEMBL1446312,S=c1n(c(n[nH]1)c1c(occ1)C)C,-2.7355173886
CHEMBL1446372,Oc1c(ccc(N)c1)C,-3.1969318437
CHEMBL1446635,s1c(nc(C2CCCCC2)c1)N,-3.0598484987
CHEMBL1446639,n12nc(cc1c1c(nc2)cccc1)C,-2.2782370023
CHEMBL1447036,Oc1c(C(=C)n2cncc2)cccc1,-2.2935220145
CHEMBL1447191,O=C(N)/C(=C\c1c(nn(c1)C)C)/C#N,-1.2304564982
CHEMBL1447588,[S-][C@@H]1[NH+]=C(N=C2NC=N[C@@H]12)N,-1.7707068117
CHEMBL1447619,S=c1n(c(C(=O)OCC)c[nH]1)C,-2.2465652639
CHEMBL1448228,Oc1c(n2c(c(nc2)C)C)cccc1,-2.990444289
CHEMBL1448561,O1[C@@]2(O)[C@H](CCC1=O)CCCC2,-2.6766411171
CHEMBL1448983,O=c1[nH]c(nc(c1)C)NN,-2.5296032341
CHEMBL1449167,n1c([nH]nc1N)Nc1ccccc1,-3.5734706304
CHEMBL1449469,O1C(=O)NC(C[C@@H]1C)(C)C,-3.2562981662
CHEMBL1449639,O=C1c2c(nccc2)c2ncccc12,-0.7565525154
CHEMBL1449933,[O-][N+](=O)CCC,-0.8993304696
CHEMBL1449990,S1C([C@@H](NC(=O)C)C1=O)(C)C,-2.1814270014
CHEMBL1450046,S(c1nc(n[nH]1)NC(=O)C)C,-2.824107848
CHEMBL1450268,S1C(=NC(=O)C1)CC(=O)OCC,-1.528815012
CHEMBL1450969,Clc1c(NCC(=O)NN)cccc1,-3.1713886172
CHEMBL1451731,n1(ccc(=c2ccn(cc2)C)cc1)C,-3.0522595546
CHEMBL1451986,[nH]1c(=O)c(n[nH]c1=O)S,-1.248539803
CHEMBL1452071,Oc1c2c(n(c(=O)c1)CC)cccc2,-2.070224839
CHEMBL1452183,O=C(c1cc[n+]([O-])cc1)c1ccccc1,-0.9702058071
CHEMBL1452539,O=C1C=CN(CC1)CC=C,-2.2377006127
CHEMBL1452729,O=c1n(c2c([nH]1)cc1c(c2)cccc1)C,-2.4168073685
CHEMBL1452853,Clc1nnc(N2CCOCC2)cc1,-1.8150661205
CHEMBL1453883,n1c2n[nH]c(N)c2cc2c1cc(cc2)C,-1.6196831542
CHEMBL1454044,o1c(c2[nH]c3c(c2)cccc3)cnc1,-2.3754920158
CHEMBL1456122,O=c1[nH]c(N(CC)CC)ncc1C,-2.5347407453
CHEMBL1456733,Oc1c2c([nH]c(=O)c1C)nccc2,-1.8410869441
CHEMBL1456883,n1(N)c(c2c(c1C)c(nnc2C)C)C,-2.501030789
CHEMBL1457102,Fc1ccc([C@@H]2NC(=O)NC2=O)cc1,-3.3858964425
CHEMBL1457114,o1nc2c(c1c1ccccc1)CCCC2,-2.1710845604
CHEMBL1457337,n1(c2ccc(N)cc2)cncc1,-3.0663262247
CHEMBL1457488,P(=O)(CCC(=O)O)(C)C,-2.7026265391
CHEMBL1457833,o1c(nc(c1NC)C#N)c1occc1,-2.2079302471
CHEMBL1457840,Fc1ccc(CN2C(=O)NCC2)cc1,-3.1143008854
CHEMBL1457963,O=NN1c2c(CCC1)ccc(c2)C,-1.5302098122
CHEMBL1458295,s1c(C2=[N+]([O-])CN(O)C2)ccc1,-1.6958868005
CHEMBL1458700,s1c(=O)[nH]c(c2ccccc2)c1,-2.3344956665
CHEMBL1459243,O=C(O)c1c(N)c(cc(c1)C)C,-2.1978800286
CHEMBL1459447,s1nc(SCCC)nc1N,-2.7932642144
CHEMBL1459579,S1C(=O)N=C(N2CCOCC2)C1,-2.2841303659
CHEMBL1459789,s1nnc(c1NC(=O)OC)C,-2.0895379499
CHEMBL1459960,[O-][n+]1c(cc(N(C)C)cc1C)C,-2.603497656
CHEMBL1460052,O=C(O)[C@H]1[C@@H]([C@@H](C=C[C@H]1C)C)C(=O)O,-3.2421467125
CHEMBL1460714,s1c(C(=O)C(C)(C)C)cnc1NC,-1.7800923927
CHEMBL1462714,N(c1ccc(cc1)C)(C)C,-3.1508737494
CHEMBL1462940,o1[n+]([O-])c2c(n1)ccc(OC)c2,-0.8880308688
CHEMBL1463324,O=c1[nH]n(c(N)c1)[C@H](CCC)C,-3.0571128937
CHEMBL1463531,O=C(N)c1ncn(c1N)C(C)(C)C,-2.9647897163
CHEMBL1464661,[O-][N+](=O)c1nn(c(n1)N)C[C@@H](O)C,-0.3721638159
CHEMBL1464828,[O-][N+]12c3c(N(CC1)CC2)cccc3,-2.8772641268
CHEMBL1465545,S=C1N(C(=O)/C(=C\N(C)C)/N1)CC,-1.9015547106
CHEMBL1467518,O[C@H](c1cnccc1)c1ccccc1,-2.3841442732
CHEMBL1467825,N1C(=C(C#N)C#N)CCc2c1cccc2,-2.0493696604
CHEMBL1468791,O=C(O)c1c(n2nnnc2)n[nH]c1,-1.8605882683
CHEMBL1468832,O(c1ccc(cc1)/C=C\C)C,-2.7418072646
CHEMBL1469704,o1c(c(cc1CC(C)C)C(=O)N)C,-2.6505109719
CHEMBL1469977,s1c(nnc1N)c1sccc1,-1.9551569968
CHEMBL1469999,o1nc(c(c1C)C(=O)NC)C,-2.4776030206
CHEMBL1470062,O=C1N([N+](=O)[O-])[C@@H]2NC(=O)N[C@H]2N1,-0.5149947104
CHEMBL1470292,S=c1cc(n(c(c1)C)CCO)C,-2.1426653269
CHEMBL1470323,O(C(=O)C)C=C,-2.8599700875
CHEMBL1471896,O=C1N(c2nn(cc2)C)C(=O)C=C1C,-0.8137976034
CHEMBL1472936,O=C1N(C[C@@H](O)C1)CC(=O)N,-3.0100880996
CHEMBL1473143,O=C(Nc1cc(OC)ccc1)C1CC1,-3.0652467467
CHEMBL1473899,S(=O)(=O)(/C(=C/c1[nH]ccc1)/C#N)C,-1.2157362859
CHEMBL1474506,O1[C@]2([C@@H]1[C@@]1(O)C(=CC2=O)CCC1)C,-1.4487150915
CHEMBL1474648,o1c(/C(=N/O)/C)ccc1,-2.2533578375
CHEMBL1476051,n1c(NC)c(c2c(cccc2)C)cnc1,-2.6550714578
CHEMBL1476106,Oc1n[nH]c(c1C)C,-3.5673116789
CHEMBL1476214,O=C(N)CN=[N+]=[N-],-1.6898045709
CHEMBL1477339,n1(c2c(c(c1C)C)cccc2)CCC#N,-3.2057546022
CHEMBL1477345,S=C(NCC=C)NCC=C,-2.9101869814
CHEMBL1477654,S=C(N(C)C)c1ccccc1,-1.8324009448
CHEMBL1478395,S1C(=C2CCCC2)C(=O)NC1=S,-1.4275291144
